date,forecast_hour,dry_mass_Eg,water_mass_kg,total_energy_J,pe_cumulative_kg,hydrostatic_rmse,geostrophic_rmse,sp_method
2020-12-21T00:00:00,240.0,5.11475821786746,1.2113374364041216e+16,1.3344227665429652e+24,,258.0739098121828,6.541599650956958,ref_sp
2020-12-22T00:00:00,12.0,5.114761516402344,1.2124046284029952e+16,1.3354384903885239e+24,,270.02960391317237,5.141431932101929,ref_sp
2020-12-22T00:00:00,18.0,5.114736227634905,1.2120738085470208e+16,1.3354563606718453e+24,,265.4709988765275,5.2391236966220465,ref_sp
2020-12-22T00:00:00,24.0,5.114755469088391,1.209773101940736e+16,1.335260219900874e+24,,263.5302452677475,5.253965678357633,ref_sp
2020-12-22T00:00:00,30.0,5.114674105227936,1.2097719208247296e+16,1.3351283545037846e+24,,261.3126063831811,5.137156968649092,ref_sp
2020-12-22T00:00:00,36.0,5.114690048146539,1.2111111990018048e+16,1.3352161206533228e+24,,261.35404134092823,5.12831064377112,ref_sp
2020-12-22T00:00:00,42.0,5.114693346681422,1.2098920725348352e+16,1.3352607963616263e+24,,258.60158384602977,5.300145615614823,ref_sp
2020-12-22T00:00:00,48.0,5.114653764262822,1.208070684278784e+16,1.3350842552562334e+24,,259.29947306057977,5.405273842341968,ref_sp
2020-12-22T00:00:00,54.0,5.114553708704694,1.2083754122084352e+16,1.3349587309274193e+24,,257.9769542029443,5.325686293652826,ref_sp
2020-12-22T00:00:00,60.0,5.114592191611666,1.2105089372127232e+16,1.3350593233286963e+24,,256.4211953613222,5.2334216619226765,ref_sp
2020-12-22T00:00:00,66.0,5.114552059437252,1.2095806874058752e+16,1.3350858405233022e+24,,251.97475208185688,5.385179419285959,ref_sp
2020-12-22T00:00:00,72.0,5.114648266704683,1.2082490327957504e+16,1.3349535427806486e+24,,252.46462885283856,5.4414931264496795,ref_sp
2020-12-22T00:00:00,78.0,5.114553158948881,1.2087409139253248e+16,1.334865200170358e+24,,255.67057507474232,5.464032954383599,ref_sp
2020-12-22T00:00:00,84.0,5.114677953518633,1.210107572518912e+16,1.3350251680291223e+24,,259.24307406805366,5.546407733649992,ref_sp
2020-12-22T00:00:00,90.0,5.114674105227936,1.2094612873150464e+16,1.335085552292926e+24,,255.78393260767248,5.53307837225976,ref_sp
2020-12-22T00:00:00,96.0,5.1147455734837415,1.2082035061424128e+16,1.3349917333054887e+24,,255.85116871127326,5.495004884736804,ref_sp
2020-12-22T00:00:00,102.0,5.114670256937239,1.2079233669005312e+16,1.3349082906115928e+24,,258.8362175876828,5.3917273870340665,ref_sp
2020-12-22T00:00:00,108.0,5.114748322262811,1.2092647925612544e+16,1.3350544234123017e+24,,259.61244030143433,5.415431741860656,ref_sp
2020-12-22T00:00:00,114.0,5.114716986181419,1.2096852698595328e+16,1.3351087548382063e+24,,256.4337019607198,5.3997848994975355,ref_sp
2020-12-22T00:00:00,120.0,5.114784606146527,1.209546542415872e+16,1.3350003802167733e+24,,259.98602556044386,5.394331899562341,ref_sp
2020-12-22T00:00:00,126.0,5.114702142774444,1.2098555653128192e+16,1.3349016613129413e+24,,262.7871006500879,5.401092835259813,ref_sp
2020-12-22T00:00:00,132.0,5.114812093937221,1.2106990968897536e+16,1.3350219974949846e+24,,259.57352537739877,5.371665394637435,ref_sp
2020-12-22T00:00:00,138.0,5.114718085693047,1.2096618622877696e+16,1.3350248797987462e+24,,256.19006921371346,5.382633021664638,ref_sp
2020-12-22T00:00:00,144.0,5.114749421774438,1.2092262452297728e+16,1.334889843867519e+24,,259.48491389822146,5.340369945486456,ref_sp
2020-12-22T00:00:00,150.0,5.1146647593790995,1.209577144057856e+16,1.3347732546803657e+24,,260.20498292202734,5.347799907387357,ref_sp
2020-12-22T00:00:00,156.0,5.114752720309322,1.210218167926784e+16,1.3348601561387754e+24,,257.9308493840651,5.3609001735504425,ref_sp
2020-12-22T00:00:00,162.0,5.114742274948858,1.2103442252169216e+16,1.334887826254886e+24,,256.49529930445647,5.401963138454124,ref_sp
2020-12-22T00:00:00,168.0,5.114763165669785,1.209855243190272e+16,1.334718923254461e+24,,260.80055526094503,5.20751345102877,ref_sp
2020-12-22T00:00:00,174.0,5.1147142374023495,1.209660895920128e+16,1.3345593877412611e+24,,263.00213307147334,5.220553909246091,ref_sp
2020-12-22T00:00:00,180.0,5.114818141251175,1.21021172547584e+16,1.3346229425392026e+24,,260.00800215897556,5.1971991684617596,ref_sp
2020-12-22T00:00:00,186.0,5.11479340223955,1.2101049955385344e+16,1.3346308688745468e+24,,257.3213116962153,5.27453090840873,ref_sp
2020-12-22T00:00:00,192.0,5.114785705658155,1.2105304120492032e+16,1.3344644158323191e+24,,261.30682070359364,5.381164499404597,ref_sp
2020-12-22T00:00:00,198.0,5.114702692530258,1.210686319362048e+16,1.334349988372987e+24,,261.9556687264415,5.420197513059856,ref_sp
2020-12-22T00:00:00,204.0,5.114762066158158,1.2112082652626944e+16,1.334450580774264e+24,,260.0152036734027,5.49885174186652,ref_sp
2020-12-22T00:00:00,210.0,5.114697194972119,1.2118789244059648e+16,1.3345432468401966e+24,,259.53991114362327,5.766494115715084,ref_sp
2020-12-22T00:00:00,216.0,5.114742824704671,1.21270817521664e+16,1.3344796920422552e+24,,263.2205553250844,5.773700358294345,ref_sp
2020-12-22T00:00:00,222.0,5.1147208344721165,1.212331291836416e+16,1.3344198842392037e+24,,264.0082463688251,5.399159915414793,ref_sp
2020-12-22T00:00:00,228.0,5.114789553948852,1.2130857028419584e+16,1.3345529025577977e+24,,263.0520286993319,5.172384694658864,ref_sp
2020-12-22T00:00:00,234.0,5.1147433744604855,1.2122495800836096e+16,1.334633462947932e+24,,261.87245372441845,5.278489439281,ref_sp
2020-12-22T00:00:00,240.0,5.114849477332566,1.2103925435990016e+16,1.3345412292275636e+24,,263.59379046630266,5.307114005462302,ref_sp
2020-12-23T00:00:00,12.0,5.1146938964372355,1.2107463415300096e+16,1.3353433743643938e+24,,270.1749065537991,5.22993000205642,ref_sp
2020-12-23T00:00:00,18.0,5.114676854007005,1.2112474568392704e+16,1.3353979940206745e+24,,266.90647148034395,5.339040219587335,ref_sp
2020-12-23T00:00:00,24.0,5.11463232378608,1.2103049262661632e+16,1.3352207323393412e+24,,265.8200131554196,5.422543707852432,ref_sp
2020-12-23T00:00:00,30.0,5.114522922379116,1.2115899804811264e+16,1.3350993873509814e+24,,264.81239092319,5.366076031746214,ref_sp
2020-12-23T00:00:00,36.0,5.114561405286088,1.2134158784528384e+16,1.3351865770397673e+24,,263.0144689113252,5.327667767047504,ref_sp
2020-12-23T00:00:00,42.0,5.114530069204697,1.2118037624782848e+16,1.3352054561294052e+24,,259.2803876389729,5.459561674422493,ref_sp
2020-12-23T00:00:00,48.0,5.114629025251197,1.2100906073980928e+16,1.3350800759157792e+24,,258.85877703653784,5.47460360934214,ref_sp
2020-12-23T00:00:00,54.0,5.114534467251208,1.2105104404512768e+16,1.3349992272952687e+24,,261.00055545871004,5.572138460556219,ref_sp
2020-12-23T00:00:00,60.0,5.114663659867472,1.2115209388818432e+16,1.335165103876744e+24,,261.4607068555298,5.562330802395219,ref_sp
2020-12-23T00:00:00,66.0,5.114663110111658,1.2104859591376896e+16,1.3352289469050616e+24,,257.06355728392094,5.656419749650658,ref_sp
2020-12-23T00:00:00,72.0,5.114740625681416,1.208741236047872e+16,1.335113798869789e+24,,256.9906550265727,5.569743694955055,ref_sp
2020-12-23T00:00:00,78.0,5.114666958402355,1.2082882243723264e+16,1.3350211328038562e+24,,258.88678977762595,5.499256186240948,ref_sp
2020-12-23T00:00:00,84.0,5.114740625681416,1.2100750381416448e+16,1.3351854241182627e+24,,259.3734904880138,5.522407627725818,ref_sp
2020-12-23T00:00:00,90.0,5.114708739844211,1.2104207830089728e+16,1.3352521494503418e+24,,257.59666551915285,5.500154813287215,ref_sp
2020-12-23T00:00:00,96.0,5.114771412006994,1.2107599780511744e+16,1.3351772095525423e+24,,260.50808760447575,5.4422068834984625,ref_sp
2020-12-23T00:00:00,102.0,5.114679602786075,1.2119904861814784e+16,1.3351169694039266e+24,,262.33329935639665,5.417311309291225,ref_sp
2020-12-23T00:00:00,108.0,5.11478790468141,1.212932050386944e+16,1.3352609404768144e+24,,258.88444396951513,5.389133778363262,ref_sp
2020-12-23T00:00:00,114.0,5.114697194972119,1.2118546578407424e+16,1.3352700197336632e+24,,255.83171726570367,5.457497858816061,ref_sp
2020-12-23T00:00:00,120.0,5.114729630565138,1.2109576539209728e+16,1.3351400278340188e+24,,257.45454954262993,5.451504064552443,ref_sp
